author,author_sex,author_work_count,rating_count,log_author_work_count,bins
ella shohat,female,19,16.0,1.2787536009528289,budding
elle aycart,female,14,9620.0,1.146128035678238,budding
elle brace,female,4,51.0,0.6020599913279624,newbie
elle casey,female,93,11648.333333333334,1.968482948553935,experienced
elle cosimano,female,8,2698.3333333333335,0.9030899869919435,newbie
elle jasper,female,8,1728.6,0.9030899869919435,newbie
elle kennedy,female,155,40907.57142857143,2.1903316981702914,legendary
elle marr,female,3,10601.0,0.47712125471966244,newbie
elle strauss,female,39,4623.0,1.591064607026499,experienced
ellen c. babbitt,female,19,103.0,1.2787536009528289,budding
ellen c. maze,female,36,60.5,1.5563025007672873,experienced
ellen conford,female,49,214.0,1.6901960800285136,experienced
ellen datlow,female,225,3049.0,2.3521825181113627,legendary
ellen degeneres,female,12,53727.0,1.0791812460476249,budding
ellen emerson white,female,32,3847.0,1.505149978319906,experienced
ellen feldman,female,17,1544.0,1.2304489213782739,budding
ellen forney,female,18,13045.0,1.255272505103306,budding
ellen g. white,female,565,1527.0,2.7520484478194387,legendary
ellen glasgow,female,72,267.0,1.8573324964312685,experienced
ellen hopkins,female,46,44351.72727272727,1.662757831681574,experienced
ellen kushner,female,124,6111.0,2.093421685162235,legendary
ellen levine,female,55,14360.0,1.7403626894942439,experienced
ellen marie wiseman,female,8,27548.0,0.9030899869919435,newbie
ellen o'connell,female,12,3373.2,1.0791812460476249,budding
ellen potter,female,25,1204.6,1.3979400086720377,budding
ellen raskin,female,17,157404.0,1.2304489213782739,budding
ellen schreiber,female,41,18232.928571428572,1.6127838567197355,experienced
ellen willis,female,12,824.0,1.0791812460476249,budding
ellen wittlinger,female,29,6381.5,1.462397997898956,budding
ellery a. kane,female,11,345.0,1.0413926851582251,budding
ellery adams,female,49,3848.0,1.6901960800285136,experienced
ellery queen,male,515,386.0,2.711807229041191,legendary
ellie cahill,female,8,1981.0,0.9030899869919435,newbie
ellie grace,female,4,2612.0,0.6020599913279624,newbie
ellie james,female,5,777.0,0.6989700043360189,newbie
ellie r. hunter,female,24,2027.0,1.380211241711606,budding
ellie terry,female,2,3814.0,0.3010299956639812,newbie
elliot aronson,male,45,3088.0,1.6532125137753437,experienced
elliot perlman,male,19,4263.0,1.2787536009528289,budding
elliot wake,male,6,2699.0,0.7781512503836436,newbie
elliott james,male,14,4893.0,1.146128035678238,budding
elliott sober,male,13,87.0,1.1139433523068367,budding
ellis avery,female,8,3288.0,0.9030899869919435,newbie
ellis peters,female,136,19305.5,2.1335389083702174,legendary
elly blake,female,4,14426.5,0.6020599913279624,newbie
elly griffiths,female,41,23255.5,1.6127838567197355,experienced
elmer kelton,male,158,516.6666666666666,2.1986570869544226,legendary
elmore leonard,male,149,5251.833333333333,2.173186268412274,legendary
eloisa james,female,65,12026.0,1.8129133566428555,experienced
eloise jarvis mcgraw,female,27,6153.25,1.4313637641589874,budding
els beerten,female,15,1168.0,1.1760912590556813,budding
elsa beskow,female,76,1299.0,1.8808135922807914,experienced
elsa holland,female,9,347.5,0.9542425094393249,newbie
elsa morante,female,42,4157.5,1.6232492903979006,experienced
elsa watson,female,9,1267.0,0.9542425094393249,newbie
else holmelund minarik,female,73,53773.0,1.863322860120456,experienced
elsie lincoln benedict,female,29,1045.0,1.462397997898956,budding
elswyth thane,female,36,403.0,1.5563025007672873,experienced
elvira lindo,female,68,336.0,1.8325089127062364,experienced
elvira woodruff,female,27,1423.0,1.4313637641589874,budding
elvire murail,female,17,76.0,1.2304489213782739,budding
elyn r. saks,female,8,12746.0,0.9030899869919435,newbie
elyse douglas,female,25,521.0,1.3979400086720377,budding
elyse draper,female,10,28.75,1.0,newbie
em bailey,female,3,4381.0,0.47712125471966244,newbie
emanuel lasker,male,23,76.0,1.3617278360175928,budding
emerald fennell,female,5,1409.0,0.6989700043360189,newbie
emha ainun nadjib,male,81,29.0,1.9084850188786497,experienced
emil m. cioran,male,116,2497.8571428571427,2.0644579892269186,legendary
emile habiby,male,14,2130.0,1.146128035678238,budding
emilie autumn,female,10,3388.0,1.0,newbie
emilie richards,female,125,1106.0,2.0969100130080562,legendary
emilio d'alessandro,male,2,347.0,0.3010299956639812,newbie
emilio salgari,male,538,1371.0,2.7307822756663893,legendary
emily a. duncan,female,6,15177.0,0.7781512503836436,newbie
emily bleeker,female,10,65798.0,1.0,newbie
emily brightwell,female,58,820.2307692307693,1.7634279935629373,experienced
emily carroll,female,45,57628.0,1.6532125137753437,experienced
emily esfahani smith,female,10,2734.0,1.0,newbie
emily evans,female,23,1524.0,1.3617278360175928,budding
emily giffin,female,20,161261.625,1.3010299956639813,budding
emily gould,female,14,254.0,1.146128035678238,budding
emily hahn,female,54,228.0,1.7323937598229686,experienced
emily henry,female,7,23221.0,0.8450980400142568,newbie
emily horner,female,3,2273.0,0.47712125471966244,newbie
emily james,female,13,927.0,1.1139433523068367,budding
emily krat,female,4,465.0,0.6020599913279624,newbie
emily liebert,female,9,2415.0,0.9542425094393249,newbie
emily lloyd-jones,female,9,5237.0,0.9542425094393249,newbie
emily m. danforth,female,3,36326.0,0.47712125471966244,newbie
emily maguire,female,13,1733.0,1.1139433523068367,budding
emily mckay,female,127,4534.0,2.103803720955957,legendary
emily murdoch,female,37,18671.0,1.568201724066995,experienced
emily nagoski,female,17,13739.0,1.2304489213782739,budding
emily noon,female,2,405.0,0.3010299956639812,newbie
emily oster,female,34,7123.0,1.5314789170422551,experienced
emily p. freeman,female,13,1827.5,1.1139433523068367,budding
emily rodda,female,161,4644.388888888889,2.2068258760318495,legendary
emily seife,female,4,88311.0,0.6020599913279624,newbie
emily skrutskie,female,8,4974.0,0.9030899869919435,newbie
emily snow,female,38,15219.4,1.5797835966168101,experienced
emily st. john mandel,female,14,301819.0,1.146128035678238,budding
emily white,female,28,375.0,1.4471580313422192,budding
emily whitman,female,4,1465.0,0.6020599913279624,newbie
emily wibberley,female,12,4704.0,1.0791812460476249,budding
emily x.r. pan,female,4,18573.0,0.6020599913279624,newbie
emm cole,female,4,282.0,0.6020599913279624,newbie
emma bull,female,72,5763.0,1.8573324964312685,experienced
emma carlson berne,female,221,809.0,2.3443922736851106,legendary
emma chase,female,44,29223.7,1.6434526764861874,experienced
emma cline,female,15,159202.0,1.1760912590556813,budding
emma donoghue,female,58,115511.57142857143,1.7634279935629373,experienced
emma forrest,female,9,4027.0,0.9542425094393249,newbie
emma goldman,female,164,5006.0,2.214843848047698,legendary
emma hamm,female,26,564.0,1.414973347970818,budding
emma harrison,female,52,661.0,1.7160033436347992,experienced
emma hart,female,87,3831.4,1.9395192526186185,experienced
emma healey,female,5,53795.0,0.6989700043360189,newbie
emma holly,female,74,1462.6666666666667,1.8692317197309762,experienced
emma hooper,female,9,10741.0,0.9542425094393249,newbie
emma kennedy,female,19,2448.0,1.2787536009528289,budding
emma lord,female,3,14042.0,0.47712125471966244,newbie
emma mclaughlin,female,21,356314.0,1.3222192947339193,budding
emma michaels,female,19,209.0,1.2787536009528289,budding
emma mills,female,11,14103.0,1.0413926851582251,budding
emma nichols,female,75,366.0,1.8750612633917,experienced
emma raveling,female,17,3248.0,1.2304489213782739,budding
emma restall orr,female,13,67.0,1.1139433523068367,budding
emma scott,female,28,7074.0,1.4471580313422192,budding
emma smith,female,41,58.0,1.6127838567197355,experienced
emmanuel dongala,male,12,228.5,1.0791812460476249,budding
emmanuel guibert,male,101,3285.0,2.0043213737826426,legendary
emmie lou kates,female,4,64.0,0.6020599913279624,newbie
emmuska orczy,female,343,20770.666666666668,2.5352941200427703,legendary
emmy abrahamson,female,13,230.0,1.1139433523068367,budding
emmy laybourne,female,21,10286.0,1.3222192947339193,budding
enid blyton,female,3061,7098.877551020408,3.4858633295973345,legendary
enki bilal,male,116,61.0,2.0644579892269186,legendary
enrique barrios,male,23,1602.0,1.3617278360175928,budding
eoin colfer,male,162,64306.85,2.2095150145426308,legendary
eoin dempsey,male,6,48458.0,0.7781512503836436,newbie
eoin mcnamee,male,23,227.5,1.3617278360175928,budding
eowyn ivey,female,5,64257.0,0.6989700043360189,newbie
ephraim kishon,male,172,1392.0,2.2355284469075487,legendary
epictetus,male,206,1370.0,2.3138672203691533,legendary
epicurus,male,85,354.0,1.9294189257142926,experienced
eqbal ahmad,male,12,121.0,1.0791812460476249,budding
eran gadot,male,5,199.0,0.6989700043360189,newbie
erasmus,male,360,12771.0,2.5563025007672873,legendary
eric ambler,male,63,2980.0,1.7993405494535817,experienced
eric arvin,male,35,539.0,1.5440680443502757,experienced
eric berne,male,23,26433.0,1.3617278360175928,budding
eric blehm,male,14,8658.333333333334,1.146128035678238,budding
eric carle,male,319,132462.33333333334,2.503790683057181,legendary
eric clapton,male,143,22495.0,2.155336037465062,legendary
eric flint,male,202,3420.3333333333335,2.305351369446624,legendary
eric foner,male,110,4693.0,2.041392685158225,legendary
eric hansen,male,15,1682.0,1.1760912590556813,budding
eric hill,male,385,16504.0,2.5854607295085006,legendary
eric hoffer,male,15,7292.0,1.1760912590556813,budding
eric idle,male,59,1751.0,1.7708520116421442,experienced
eric ives,male,7,9348.0,0.8450980400142568,newbie
eric j. hobsbawm,male,103,3921.5,2.012837224705172,legendary
eric jerome dickey,male,42,1270.0,1.6232492903979006,experienced
eric kahn gale,male,5,1806.0,0.6989700043360189,newbie
eric lindstrom,male,5,5344.0,0.6989700043360189,newbie
eric lomax,male,7,6104.0,0.8450980400142568,newbie
eric ludy,male,21,4966.0,1.3222192947339193,budding
eric mccormack,male,17,124.0,1.2304489213782739,budding
eric metaxas,male,79,29705.0,1.8976270912904414,experienced
eric newby,male,30,2921.5,1.4771212547196624,budding
eric nuzum,male,9,552.0,0.9542425094393249,newbie
eric puchner,male,8,1793.0,0.9030899869919435,newbie
eric r. kandel,male,17,1146.0,1.2304489213782739,budding
eric ries,male,20,217942.0,1.3010299956639813,budding
eric s. nylund,male,35,5586.666666666667,1.5440680443502757,experienced
eric schlosser,male,24,102994.0,1.380211241711606,budding
eric shanower,male,211,5293.0,2.3242824552976926,legendary
eric smith,male,104,1484.0,2.0170333392987803,legendary
eric van lustbader,male,133,8861.75,2.123851640967086,legendary
eric walters,male,139,507.5,2.143014800254095,legendary
eric weiner,male,5,30783.0,0.6989700043360189,newbie
eric wilson,male,55,23023.0,1.7403626894942439,experienced
erica bauermeister,female,13,13775.0,1.1139433523068367,budding
erica jong,female,60,6629.666666666667,1.7781512503836436,experienced
erica orloff,female,48,402.0,1.6812412373755872,experienced
erica pike,female,21,952.0,1.3222192947339193,budding
erica spindler,female,63,2969.6666666666665,1.7993405494535817,experienced
erica stevens,female,45,9310.4,1.6532125137753437,experienced
erich auerbach,male,29,3057.0,1.462397997898956,budding
erich fromm,male,267,6569.833333333333,2.4265112613645754,legendary
erich maria remarque,male,108,38581.545454545456,2.03342375548695,legendary
erich segal,male,53,12134.714285714286,1.724275869600789,experienced
erick setiawan,male,2,6955.0,0.3010299956639812,newbie
erico verissimo,male,66,1669.0,1.8195439355418688,experienced
erik davis,male,23,490.0,1.3617278360175928,budding
erik fosnes hansen,male,14,394.0,1.146128035678238,budding
erik h. erikson,male,30,1407.0,1.4771212547196624,budding
erik l'homme,male,44,323.0,1.6434526764861874,experienced
erik larsen,male,560,188.0,2.7481880270062002,legendary
erik larson,male,11,144515.33333333334,1.0413926851582251,budding
erika ashby,female,22,1378.0,1.3424226808222062,budding
erika johansen,female,9,62137.5,0.9542425094393249,newbie
erika lopez,female,9,62.0,0.9542425094393249,newbie
erika wilde,female,52,788.0,1.7160033436347992,experienced
erin a. craig,female,3,21302.0,0.47712125471966244,newbie
erin beaty,female,5,5533.0,0.6989700043360189,newbie
erin bow,female,9,6003.0,0.9542425094393249,newbie
erin bowman,female,15,6170.0,1.1760912590556813,budding
erin dionne,female,14,5280.0,1.146128035678238,budding
erin entrada kelly,female,10,1781.0,1.0,newbie
erin fletcher,female,5,1297.0,0.6989700043360189,newbie
erin gough,female,8,1837.0,0.9030899869919435,newbie
erin gruwell,female,12,14297.0,1.0791812460476249,budding
erin hunter,female,262,11244.277777777777,2.4183012913197452,legendary
erin kellison,female,47,2066.0,1.6720978579357175,experienced
erin l. schneider,female,2,1585.0,0.3010299956639812,newbie
erin lindsay mccabe,female,2,6285.0,0.3010299956639812,newbie
erin mccahan,female,6,7006.0,0.7781512503836436,newbie
erin mccarthy,female,123,6098.666666666667,2.089905111439398,legendary
erin noelle,female,38,6735.0,1.5797835966168101,experienced
erin raegan,female,12,2226.0,1.0791812460476249,budding
erin st. claire,female,32,3017.5,1.505149978319906,experienced
erin tate,female,43,1161.0,1.6334684555795864,experienced
erin watt,female,19,29645.375,1.2787536009528289,budding
erle stanley gardner,male,396,625.0,2.597695185925512,legendary
erlend loe,male,45,10001.0,1.6532125137753437,experienced
erma bombeck,female,47,9832.0,1.6720978579357175,experienced
ernessa t. carter,female,4,4734.0,0.6020599913279624,newbie
ernest becker,male,15,4188.5,1.1760912590556813,budding
ernest callenbach,male,22,4034.0,1.3424226808222062,budding
ernest cline,male,12,459576.5,1.0791812460476249,budding
ernest hemingway,male,542,115064.29411764706,2.733999286538387,legendary
ernest j. gaines,male,31,16861.0,1.4913616938342726,budding
ernest k. gann,male,40,2028.0,1.6020599913279623,experienced
ernest koliqi,male,13,255.0,1.1139433523068367,budding
ernest raymond,male,34,54.0,1.5314789170422551,experienced
ernest shackleton,male,32,8114.0,1.505149978319906,experienced
ernest thompson seton,male,196,493.6666666666667,2.292256071356476,legendary
ernesto che guevara,male,198,15909.0,2.296665190261531,legendary
ernesto sabato,male,61,13761.25,1.7853298350107671,experienced
ernst f. schumacher,male,16,5020.0,1.2041199826559248,budding
ernst klee,male,21,545.0,1.3222192947339193,budding
ernst muldashev,male,8,405.0,0.9030899869919435,newbie
ernst neufert,male,30,1465.0,1.4771212547196624,budding
erri de luca,male,139,888.0,2.143014800254095,legendary
errol flynn,male,9,1828.0,0.9542425094393249,newbie
erskine caldwell,male,146,6767.5,2.164352855784437,legendary
erskine childers,male,60,5366.0,1.7781512503836436,experienced
erving goffman,male,30,1083.0,1.4771212547196624,budding
erwin rommel,male,18,2611.0,1.255272505103306,budding
erynn mangum,female,35,956.6666666666666,1.5440680443502757,experienced
esi edugyan,female,7,14418.0,0.8450980400142568,newbie
esko valtaoja,male,12,519.0,1.0791812460476249,budding
esmeralda santiago,female,20,10175.0,1.3010299956639813,budding
esphyr slobodkina,female,14,85185.0,1.146128035678238,budding
espido freire,female,64,322.5,1.806179973983887,experienced
essam youssef,male,3,18342.0,0.47712125471966244,newbie
estelle laure,female,10,3176.0,1.0,newbie
estelle maskame,female,14,8718.833333333334,1.146128035678238,budding
ester wier,female,12,482.0,1.0791812460476249,budding
esther earl,female,2,15249.0,0.3010299956639812,newbie
esther forbes,female,23,38989.0,1.3617278360175928,budding
esther freud,female,21,581.0,1.3222192947339193,budding
esther hautzig,female,19,5148.0,1.2787536009528289,budding
esther hicks,female,125,17022.0,2.0969100130080562,legendary
esther m. friesner,female,254,6073.333333333333,2.404833716619938,legendary
esther verhoef,female,40,992.0,1.6020599913279623,experienced
esther vilar,female,23,1203.0,1.3617278360175928,budding
esti kinasih,female,10,4627.666666666667,1.0,newbie
etgar keret,male,88,6181.0,1.9444826721501687,experienced
ethan hawke,male,22,3145.0,1.3424226808222062,budding
ethel lilian voynich,female,17,8467.0,1.2304489213782739,budding
ethel turner,female,35,4178.0,1.5440680443502757,experienced
euclides da cunha,male,31,626.0,1.4913616938342726,budding
eudora welty,female,139,2494.1666666666665,2.143014800254095,legendary
eugen herrigel,male,7,10538.0,0.8450980400142568,newbie
eugen ruge,male,10,2436.0,1.0,newbie
eugene b. sledge,male,8,14378.0,0.9030899869919435,newbie
eugene burdick,male,16,5201.0,1.2041199826559248,budding
eugene h. peterson,male,324,4442.0,2.510545010206612,legendary
eugene mccabe,male,19,524.0,1.2787536009528289,budding
eugene rogan,male,22,2748.0,1.3424226808222062,budding
eugene trivizas,male,106,6981.5,2.0253058652647704,legendary
eugene vodolazkin,male,14,3783.0,1.146128035678238,budding
eugenia price,female,57,1356.25,1.7558748556724915,experienced
eva gray,female,14,1723.0,1.146128035678238,budding
eva ibbotson,female,51,9577.8,1.7075701760979363,experienced
eva moraal,female,10,399.0,1.0,newbie
eva rice,female,7,6960.0,0.8450980400142568,newbie
eva schloss,female,8,2354.0,0.9030899869919435,newbie
eva simone,female,5,103.0,0.6989700043360189,newbie
eva truesdale,female,9,179.0,0.9542425094393249,newbie
evan dahm,male,27,985.0,1.4313637641589874,budding
evan hunter,male,107,223.0,2.0293837776852097,legendary
evan s. connell,male,30,3553.5,1.4771212547196624,budding
evan thomas,male,35,2575.0,1.5440680443502757,experienced
evan winter,male,3,10170.0,0.47712125471966244,newbie
evangeline anderson,female,178,6738.3,2.250420002308894,legendary
evangeline denmark,female,7,629.0,0.8450980400142568,newbie
eve babitz,female,10,1657.0,1.0,newbie
eve bunting,female,252,112.0,2.401400540781544,legendary
eve ensler,female,25,11070.666666666666,1.3979400086720377,budding
eve gaddy,female,57,30.0,1.7558748556724915,experienced
eve kosofsky sedgwick,female,24,1217.0,1.380211241711606,budding
eve langlais,female,206,4818.666666666667,2.3138672203691533,legendary
